"baseMean","log2FoldChange","lfcSE","pvalue","padj","overFC"
"ENSG00000212290.1",543.744144470139,-0.0600392680417313,0.13300548714639,0.652416290806317,0.736812833454284,0
"ENSG00000171984.14",26262.817799535,-0.126171539816911,0.0947534100576223,0.239967573708062,0.338160875045647,0
"ENSG00000238058.1",2245.7616905863,0.0709545147642194,0.118410572529585,0.536496729677938,0.634972634538059,0
"ENSG00000127081.13",35614.9582099126,0.549071153960919,0.0799950075634705,3.99496150337516e-12,5.98660632192368e-11,1
"ENSG00000274620.1",175.40597934217,-0.239744145173166,0.282994592312044,0.308282246913243,0.412590210961787,1
"ENSG00000167196.13",129117.305764058,-0.234399150030751,0.0728571853087802,0.00113250045798042,0.00362631531437318,1
"ENSG00000267218.2",3071.31903905488,0.816865297616839,0.103833568609609,0.000605790977487532,0.00209428473957393,1
"ENSG00000181240.13",4999.77804985809,1.4183351324631,0.165902030579877,2.89589093097397e-18,6.9158165640445e-17,1
"ENSG00000184083.11",191648.049136675,0.0821717740589931,0.0761116007350683,0.2757706395948,0.377874425888005,0
"ENSG00000259456.3",9486.10656978146,-0.308036681354502,0.0979818617493929,0.00155616994306279,0.00476521618385904,1
"ENSG00000187953.10",100833.430269138,-0.0612998869749075,0.0647631381948514,0.339857509894961,0.445758960115761,0
"ENSG00000140830.8",83794.4415730027,-0.163542354542761,0.0651856296515259,0.0113633846231369,0.0264817084030312,0
"ENSG00000260920.2",21648.4990530337,-0.297532784839127,0.128733477392326,0.0206917314351976,0.0442878409550019,1
"ENSG00000115947.13",191269.547642703,-0.0583849989043665,0.0592444235046703,0.321004029515126,0.426126482178806,0
"ENSG00000246067.7",25598.690558035,-0.325029806937888,0.0775755144796978,2.15114083100075e-05,0.000109315348511653,1
"ENSG00000261586.2",4834.30926984302,0.173530680775871,0.156940522240424,0.040479052830869,0.0778467204334939,0
"ENSG00000155034.18",46965.497076801,0.447322669729972,0.0935444352738054,1.20386050519974e-06,8.19569347853623e-06,1
"ENSG00000224043.7",5155.64455374627,0.246677434229205,0.0952260233177559,0.00703450931213036,0.0175905602389095,1
"ENSG00000165186.10",69959.7361953534,0.454660715787502,0.156591715909619,0.00245430114226626,0.00706938968457752,1
"ENSG00000230929.5",702.000360910202,0.549578038319397,0.193583016884218,0.0025350143882598,0.00727032719713396,1
"ENSG00000029559.6",63706.2585421498,0.00752813800671237,0.33075086695683,0.128068928977705,0.202470023759639,0
"ENSG00000274964.1",7132.4200942887,-0.481270167749167,0.120900814853445,3.61835244934326e-05,0.000174335990770236,1
"ENSG00000258881.6",56213.6338570819,-0.175495075216049,0.0714977875479468,0.0130917713101467,0.0299013353838063,0
"ENSG00000233680.4",1925.10005682177,1.13314348146933,0.143459279822606,7.78661396745785e-16,1.58171290744904e-14,1
"ENSG00000169016.16",85225.2287372641,-0.0619666543967993,0.0512032173639361,0.223792226449694,0.319719130799447,0
"ENSG00000134461.15",39548.2320326347,0.401646881115891,0.0880493663331465,3.76463625529483e-06,2.2931258032252e-05,1
"ENSG00000283453.1",2072.9720880476,2.16320895398115,0.168569196442297,2.47439744134835e-38,1.62331980977761e-36,1
"ENSG00000249572.1",2197.19275665886,-0.266127347569234,0.141689396040693,0.0518530659480897,0.095660916563107,1
"ENSG00000230163.1",4993.92407223227,-0.0263890917552666,0.0910505700589306,0.78541506078261,0.843256284098094,0
"ENSG00000163389.10",103755.744952372,-0.154889260695894,0.0607989630208566,0.0102501270382674,0.0242530336949649,0
"ENSG00000270096.1",15321.3548831494,-0.0140182336313628,0.120261181509376,0.985153477898683,0.989450097428459,0
"ENSG00000228302.2",36255.3587209043,-0.041340196868114,0.0642854605836806,0.516744443275958,0.616770075938853,0
"ENSG00000262147.1",1089.52531290495,-0.0318138030105863,0.14354286303702,0.843694859091806,0.888041862785499,0
"ENSG00000281005.1",5010.96977975835,-0.0486181126338329,0.102396451567039,0.671691255053312,0.753207607170145,0
"ENSG00000260160.1",3050.07539405647,-0.40727019271051,0.129401160857923,0.0010431568755545,0.00337374095263887,1
"ENSG00000112130.16",100059.052682531,0.038250146621441,0.0555884250317378,0.169247949383452,0.255007403203103,0
"ENSG00000260426.1",11246.8831196881,-0.484962015559833,0.282333928683183,0.0425589379608341,0.0811810887518996,1
"ENSG00000133107.14",16205.7155187425,1.32456188249043,0.174794959574795,8.52006937391919e-15,1.60234104692174e-13,1
"ENSG00000233392.5",757.658317764443,0.457421601179052,0.307461036618885,0.000521028414633116,0.00184043970283928,1
"ENSG00000100296.13",125085.25882979,-0.0079104516304426,0.0630391492789643,0.89918803677117,0.928948300016103,0
"ENSG00000121594.11",4339.08033962373,2.44590473111135,0.228810524919702,2.95845761479665e-27,1.15114605949536e-25,1
"ENSG00000250155.1",3763.18153681008,-0.482829336230682,0.173024580099628,0.00292948018796698,0.00824345497282281,1
"ENSG00000186376.14",70610.1571864407,0.284800646135933,0.0661425864896766,1.43038510502346e-05,7.61522317767621e-05,1
"ENSG00000272447.1",25585.4216365839,0.271887922157457,0.103963499861167,0.00545575916930658,0.0141426111799806,1
"ENSG00000276869.1",201.001280774467,0.122304814951016,0.222052973751861,0.54403591732292,0.641372960463024,0
"ENSG00000082068.8",120642.250288925,-0.0421635258762679,0.0453001076205327,0.617748644671408,0.707144378034204,0
"ENSG00000005156.11",221531.619492522,-0.00829564906061473,0.0485306348789719,0.863512080615939,0.902920846747001,0
"ENSG00000243150.5",19574.5027309324,-0.296155142848027,0.0868516888406139,0.000522117049727435,0.00184370796092141,1
"ENSG00000105479.15",8360.10462639636,2.27226781976016,0.185219105279604,5.0882089462551e-20,1.35094940587159e-18,1
"ENSG00000186448.14",124077.003687553,0.212136674545797,0.0759353498064926,0.00477423626274754,0.0126238973611818,0
"ENSG00000148483.8",3549.23171164401,2.49790600721087,0.223990071946238,0.000577649280288914,0.00201054734077116,1
"ENSG00000265487.1",1428.06232054554,-0.28533498745227,0.14794135473034,0.0433652555997806,0.082462680179967,1
"ENSG00000158691.14",57616.378573461,0.27827302920181,0.0822183566418597,0.000614498253393653,0.00212048877409602,1
"ENSG00000241014.1",20805.0243302391,-0.239578898892413,0.0892074410154984,0.00614806095584982,0.0156637434693631,1
"ENSG00000250986.1",6195.89037368403,0.146288088061109,0.241498606219436,0.478896295685747,0.582470040476203,0
"ENSG00000269911.1",6412.87440131987,-0.152999007897099,0.132764473973779,0.274667246101942,0.376856847307605,0
"ENSG00000144468.16",98586.9874340173,-0.0913310833272482,0.0581386467453289,0.320162811958526,0.425275711611536,0
"ENSG00000167311.13",1501.70460387848,3.40679727593711,0.312755056232295,4.82158758667023e-28,1.9748382696184e-26,1
"ENSG00000199363.1",880.835600824415,-0.382702895235412,0.15916959058997,0.0109423774546943,0.0256482608971633,1
"ENSG00000105705.15",170027.539994994,0.020862284661294,0.050442084556021,0.677925680629714,0.757884880277637,0
"ENSG00000188038.7",4325.93684353853,0.757515403353027,0.10336060970546,8.40264702496772e-14,1.4586995235344e-12,1
"ENSG00000164291.16",44983.7123447294,-0.0205209364905038,0.0766893478069676,0.899978588155559,0.929339591740776,0
"ENSG00000134864.10",30819.3640681023,-0.0911783362716983,0.101080504776259,0.364526929281342,0.470443400241398,0
"ENSG00000188501.11",30123.1997351428,-0.0646398725843748,0.125954223084336,0.692248247986456,0.769172293858418,0
"ENSG00000253882.6",28142.4378018651,-0.165015377304289,0.203170432519107,0.373859546007809,0.479771536125567,0
"ENSG00000185220.11",25260.8941215853,0.881544501151222,0.0692190511874297,1.3681435638999e-37,8.55298170362685e-36,1
"ENSG00000225555.1",1585.02600937379,0.876996154982635,0.141259891643855,1.9151186534703e-10,2.4051417791607e-09,1
"ENSG00000228124.1",2498.16499572472,1.24058995412082,0.123356388116641,2.20163895779575e-24,7.43811197597823e-23,1
"ENSG00000254211.5",4190.58002061274,-0.0233701869653538,0.249268525030864,0.915269204414868,0.940609991130908,0
"ENSG00000004766.15",153849.807923683,0.0976983228126679,0.0550101791299077,0.0742002217976446,0.129010062059264,0
"ENSG00000134905.16",151522.287820411,-0.172066388470021,0.0706237347642084,0.0138118369947715,0.0312549420733985,0
"ENSG00000259459.5",1636.69382521558,0.651347200795419,0.256063316373417,0.00498018315780451,0.0130689271517828,1
"ENSG00000250303.3",37273.726021127,-0.102047272849428,0.128625386915626,0.411770104249298,0.51692872630017,0
"ENSG00000103343.12",60003.6463144163,0.139742470988921,0.0418524099685742,0.000431524523858501,0.00156118073973047,0
"ENSG00000229334.1",9233.24827674484,-0.236463648000072,0.0681677109535584,0.000585890884229409,0.00203515245117582,1
"ENSG00000266049.1",1035.34857632889,0.986198397307156,0.190924090034346,7.38064353503195e-08,6.35264543472925e-07,1
"ENSG00000265802.2",308.283708212683,-0.00836174553245995,0.273241909380623,0.979595354147954,0.985270877636645,0
"ENSG00000129317.14",119383.034490049,0.168064297290325,0.0782932680047471,0.0300022365014046,0.0605843301148621,0
"ENSG00000267594.5",20197.5925529558,0.460129952953958,0.269307723182098,0.0531040329617066,0.0975937960814165,1
"ENSG00000113734.17",57992.6865862402,-0.225403481968666,0.0776176685131533,0.00958368907722071,0.0228969611576029,0
"ENSG00000178700.7",76517.4782977614,0.179729276379289,0.084639291097577,0.0315297434640042,0.0632163513233516,0
"ENSG00000231920.1",2379.64403679248,0.200239204294736,0.202625627651138,0.285200476595891,0.387852025056708,0
"ENSG00000084072.16",171888.259524303,-0.279072254793799,0.0546940505788327,2.82565726118047e-05,0.000139325831484206,1
"ENSG00000261572.1",1911.83756916241,0.293997651743543,0.189802034995489,0.0932172984060259,0.155428739595655,1
"ENSG00000148842.17",258230.78433446,0.161306861697495,0.0759564858277151,0.0319573139957325,0.0639316250559074,0
"ENSG00000267278.5",23971.3388929142,0.031483467575285,0.0838294026724198,0.703857232908671,0.778621147604671,0
"ENSG00000273611.4",153725.620240265,-0.164578020330352,0.0618323371982053,0.00729340523245137,0.0181314793220932,0
"ENSG00000228436.2",8920.98179893941,0.251544641089617,0.0910841114316546,0.00500776686048491,0.0131344087952739,1
"ENSG00000071189.21",314234.712659595,0.0529962481969769,0.0582266544881216,0.360363034561002,0.466563763637927,0
"ENSG00000229043.2",33959.9542128436,-0.322631219945941,0.114520720755737,0.00610657926432106,0.0155703627654726,1
"ENSG00000120314.18",183905.893606261,-0.0192095284318047,0.0433964783369005,0.656755674577162,0.740603742275601,0
"ENSG00000226645.1",2829.754366041,0.405577792007348,0.115644202494498,0.000314231143659296,0.00118153423027374,1
"ENSG00000251013.1",2874.3462563031,0.497736662032248,0.127124229626962,0.532098616937811,0.631091107160633,1
"ENSG00000198015.12",247554.952050209,-0.19361620489871,0.0593443208135216,0.00101150759177992,0.00328645311420807,0
"ENSG00000171311.12",55854.2676017365,-0.0353468470396614,0.062227952239759,0.548567905502806,0.645838619197002,0
"ENSG00000207297.1",353.340885412155,1.06042105905708,0.263429205192137,1.56527709160647e-05,8.25161723975117e-05,1
"ENSG00000185219.16",237122.085018372,-0.00640874411207447,0.102210375589046,0.947882686460613,0.963789215084381,0
"ENSG00000270067.1",9234.04769164978,-0.116135918333933,0.0927380719672812,0.20194667841633,0.293977464910001,0
"ENSG00000112394.16",38049.006580317,0.317242678036103,0.204261055733855,0.0941230147197758,0.156605610525352,1
"ENSG00000230839.1",1749.4323492542,-0.17664826945086,0.15457468765163,0.231682850276935,0.328802576094194,0
"ENSG00000232354.8",2193.52214418707,1.61814141719696,0.18646653138905,8.95848744954182e-19,2.20956442362033e-17,1
"ENSG00000278962.1",11512.0024341492,0.0231869961757979,0.195242012257326,0.880121454955306,0.914988990023555,0
"ENSG00000280231.1",865.108533819212,-0.539609029982815,0.207767334744327,0.0041805449450996,0.0112397591518951,1
"ENSG00000228452.1",4698.08074901261,-0.307304326238814,0.0975520050907236,0.00149831222624452,0.00461497343003772,1
"ENSG00000225639.1",391.197337785545,3.08343625053307,0.295236883816662,1.22795661224812e-09,1.39258918719676e-08,1
"ENSG00000273230.1",26093.9037751266,-0.116663839894749,0.102562237700302,0.348078102284323,0.454491241168283,0
"ENSG00000226823.1",1746.47231628627,0.444423078531268,0.12941695677731,0.000386183521920045,0.00141529550547119,1
"ENSG00000119820.10",292659.692253497,0.0394540983836119,0.0507798627972404,0.435174998299267,0.539973024060801,0
"ENSG00000166169.16",91699.974797856,0.177612111947478,0.0569295762902901,0.000944141346209885,0.00309161083883701,0
"ENSG00000224727.1",706.03973715226,2.33647925101871,0.275545619872419,0.540156416448671,0.637857287452062,1
"ENSG00000236431.1",1075.25316709207,-0.0643325464465733,0.200745549029794,0.729324158559251,0.799270995501636,0
"ENSG00000214100.8",1282.03554240333,0.924469736990371,0.352042400662083,0.00253099424458934,0.0072634127812681,1
"ENSG00000229368.1",3089.58378783552,0.173032909906932,0.127865561614107,0.147750518285776,0.227963032652575,0
"ENSG00000154479.12",14010.5948016253,0.753455572854341,0.154897979438514,4.81554268298588e-07,3.55619002845632e-06,1
"ENSG00000037637.10",174322.009214067,-0.197298658027502,0.0559462994499469,0.001728499063144,0.00520811306502453,0
"ENSG00000235513.1",33347.8827109444,0.0430610901770848,0.0681888571500342,0.524393926787544,0.624059507105752,0
"ENSG00000233230.1",8250.67193954048,-0.0940477258932213,0.0880290523880702,0.348675850860062,0.455061103528214,0
"ENSG00000172878.13",64635.5292663554,-0.0299126916173395,0.0746022543043013,0.685114969582731,0.763464084216032,0
"ENSG00000268938.2",716.154256571378,-0.128592611621913,0.143279338763522,0.351664006135934,0.458007461361713,0
"ENSG00000245937.7",96511.2276378011,-0.115296493028964,0.064090683200777,0.0696706197560067,0.122474415536186,0
"ENSG00000282870.1",1360.90430055153,0.914709991555321,0.220899879789324,0.110368308175424,0.178833427549036,1
"ENSG00000107951.13",89451.2937416304,0.328936235524984,0.0829910979907874,6.0227796002362e-05,0.000274423763412337,1
"ENSG00000115353.10",35212.1853086026,0.630974866905501,0.25078983581515,0.00559181617283219,0.0144422187443897,1
"ENSG00000164077.13",88155.4048610449,-0.0177562651698658,0.0528250713030514,0.866309533093,0.904672321634484,0
"ENSG00000277511.1",6598.74122192776,-0.302367497545723,0.126921014348232,0.0134353894964817,0.0305531912693067,1
"ENSG00000257831.1",10699.4502236832,0.0663272578416182,0.0950919916422205,0.454809381563483,0.559140280172396,0
"ENSG00000185055.10",40614.6606985269,-0.143371403524774,0.102622561577266,0.19464786278591,0.28501563895061,0
"ENSG00000260097.2",7001.56882947545,1.82177683255875,0.147548616213182,0.0517507864377372,0.0955268892791471,1
"ENSG00000278915.1",966.223927649316,2.69594314747601,0.337514270822354,3.57401106031095e-16,7.46145065764084e-15,1
"ENSG00000131115.15",109490.251874234,-0.0521869004260809,0.0627360308791661,0.401818033002162,0.507569090383566,0
"ENSG00000145332.13",116024.583894056,0.104527077064994,0.0707864547215127,0.136337312074082,0.213448522989101,0
"ENSG00000255992.1",1474.98043063185,0.0307085688334359,0.0950364131048717,0.743595744368395,0.810973216010532,0
"ENSG00000264290.1",1134.04747045402,-0.129953140970314,0.139046819275068,0.341148646053258,0.44702099774313,0
"ENSG00000073598.5",7922.86277954772,1.04049798156032,0.100865150594233,1.81345425596993e-25,6.41473912989489e-24,1
"ENSG00000204514.9",143877.055549447,0.0673829855607049,0.0941565118293943,0.467927270212547,0.571715183117496,0
"ENSG00000115421.12",100235.677140144,0.174876885544063,0.0655190881968323,0.00716265470940572,0.0178637370807676,0
"ENSG00000183055.5",2135.65760832647,2.07770654936002,0.137180577685394,2.76517637116705e-06,1.73153441577408e-05,1
"ENSG00000237036.4",37048.1471334705,0.192394955456828,0.0990357611861357,0.048091130963128,0.0899994907516558,0
"ENSG00000274066.1",211.998528553209,1.73580791449061,0.219364841587636,5.50866325694087e-16,1.13637579874444e-14,1
"ENSG00000152475.6",13381.6505151393,0.127186364480959,0.0893161789858263,0.121798645406865,0.194189461641973,0
"ENSG00000101327.8",32268.7513511111,-0.14798501256457,0.295378110022551,0.823246850100538,0.872828850562291,0
"ENSG00000277435.1",879.837207062438,2.57973557304193,0.243203418122116,6.98858571751756e-27,2.65966951893653e-25,1
"ENSG00000265630.2",669.738937301694,0.980809313066846,0.231472536225647,6.84065393462158e-06,3.93525052247106e-05,1
"ENSG00000266923.1",4627.1158173351,-0.318838153850104,0.181427094556671,0.0590424598113414,0.106691507168096,1
"ENSG00000273555.1",187.038493555893,0.228203217823128,0.223280491099435,0.261600480272329,0.362552176294886,0
"ENSG00000106344.8",248613.219030931,0.411341087425514,0.0768340854850085,0.0645450926786442,0.114841820527566,1
"ENSG00000174840.8",156507.752120063,0.0306527332851842,0.0421636657623744,0.176273577642788,0.26329618771874,0
"ENSG00000150433.9",116327.211307046,-0.412519808205433,0.081473355302726,2.69457210606632e-07,2.08471385977733e-06,1
"ENSG00000159374.17",7144.6927615003,1.42745876884594,0.16215765067203,3.11114907470257e-19,7.88018095599187e-18,1
"ENSG00000167625.10",42685.3316930187,0.32086644579792,0.0656689650478116,8.50556404238904e-07,5.98732281062495e-06,1
"ENSG00000049249.8",3597.55099246643,1.40337817387841,0.264468035871774,2.53625566216356e-08,2.3496805329929e-07,1
"ENSG00000053524.11",102805.290789191,0.499764601799496,0.114198670678603,7.66354707318321e-06,4.35754422644491e-05,1
"ENSG00000228221.5",2221.09286447722,-0.037811580844348,0.239460146553614,0.0338163379446714,0.0669797362414731,0
"ENSG00000139180.10",288714.850083676,-0.431718843091263,0.0794129295369415,3.402693025431e-08,3.09769972561221e-07,1
"ENSG00000168229.3",2766.13288079913,4.11777264765536,0.291000254253654,1.33322060333321e-45,1.23819434469235e-43,1
"ENSG00000259721.1",584.119567617929,1.11095836446301,0.367233598751204,0.000613601993439871,0.00211771980240878,1
"ENSG00000268218.1",26006.3782651471,-0.0983965350788825,0.0773399632591939,0.282866074339895,0.385374075804573,0
"ENSG00000253837.1",12953.7706088358,-0.134593319650531,0.16001559127988,0.37813220789652,0.484153390888951,0
"ENSG00000257913.2",20836.6169283659,0.633665626892263,0.105880723306529,1.11682875241936e-09,1.27231657166078e-08,1
"ENSG00000139323.13",119623.828539865,-0.166977327447043,0.0664107402199426,0.011155947637778,0.026081377786497,0
"ENSG00000277948.1",172.083395362171,0.0483926497123425,0.220168352015301,0.808895097867164,0.861294860517394,0
"ENSG00000248632.1",4931.71103343076,0.547825562267521,0.204853339075509,0.00417010914040381,0.0112143735796751,1
"ENSG00000169598.15",34795.0518747656,0.126112100273963,0.0675004423095413,0.0596669463419744,0.107664799316037,0
"ENSG00000205238.9",8501.66054293177,1.55986031904569,0.149230528647562,0.182206786195901,0.270191389110262,1
"ENSG00000165416.14",247788.481664141,0.0768529445344744,0.0697322895395579,0.266502334183503,0.36787722049381,0
"ENSG00000235652.7",70430.35123135,0.0225684766855004,0.0777727981473434,0.476630835250775,0.580214935538027,0
"ENSG00000138709.17",75152.1141330995,0.213234030705006,0.0626882474167061,0.00061483286478946,0.00212131907851529,0
"ENSG00000182512.4",161304.230113849,-0.0290597267893388,0.0592105340806581,0.936431843378861,0.95647856263291,0
"ENSG00000249568.1",6578.81062657415,0.620221110686074,0.349247393212219,0.0330295751315943,0.0656229819147654,1
"ENSG00000257219.5",1995.9601872372,-0.501157455353942,0.282420705923287,0.0338568147095684,0.0670422562398474,1
"ENSG00000237721.1",411.701633839595,-0.189325868341789,0.228505655244541,0.353501519263705,0.459790345613699,0
"ENSG00000101473.16",154198.042658431,-0.182865628221942,0.0532581045457344,0.000551643263451476,0.00193135047619809,0
"ENSG00000273449.1",2276.56676910671,-0.131980624687665,0.16222183548538,0.417932186776203,0.523296359918184,0
"ENSG00000253326.2",1317.18302671059,2.43715150499738,0.169755156518709,0.000114411751390444,0.000484927627501805,1
"ENSG00000182489.8",2667.02964244584,3.17728618668647,0.226365318316707,3.17972164523787e-45,2.85896247369435e-43,1
"ENSG00000272356.1",42879.6495055999,-0.0649234438242768,0.10427716394159,0.61254190779003,0.702324126149743,0
"ENSG00000231443.2",5562.58246072653,0.516634740931778,0.175060366783564,0.943245790014009,0.961046094313144,1
"ENSG00000143469.17",49999.8834829429,0.632865339682285,0.205404385655257,0.00100397286067385,0.00326526293697758,1
"ENSG00000205955.4",761.333808581317,2.73471122344689,0.236098200369878,1.98117367417002e-07,1.56083012035678e-06,1
"ENSG00000280138.1",38021.8843589548,-0.135810891024961,0.093459448589904,0.142068229287473,0.220781972080959,0
"ENSG00000140386.12",146721.493578965,0.277304284121427,0.104256566097463,0.00669781643123421,0.0168795445248569,1
"ENSG00000215424.9",168724.44589452,-0.116472939780045,0.0524471942297453,0.0599416362907516,0.108056781516869,0
"ENSG00000280603.1",152.459802751808,0.813776206467675,0.276881012463401,0.0011644045137667,0.00371424467373666,1
"ENSG00000250731.1",2249.78270797693,1.90532490486853,0.111749850437532,0.332928182197781,0.439104545327611,1
"ENSG00000165300.7",98358.2533700886,0.578256750315425,0.201961954051653,0.00223089880691253,0.00650393027701872,1
"ENSG00000164118.12",79562.0556532536,0.0827176990654499,0.0675873239115877,0.217287034815935,0.312237569138794,0
"ENSG00000181090.18",275699.273946803,0.042202652612227,0.072944511613991,0.559311083006052,0.655131188534423,0
"ENSG00000253869.1",1394.56900400948,1.28753096595369,0.185789415056608,0.0297945222179875,0.0602349527381118,1
"ENSG00000273013.1",2643.77362261084,0.434830365483053,0.101857046958041,1.34634439484401e-05,7.21545958272135e-05,1
"ENSG00000176700.19",220826.428502,-0.274720776788231,0.060092922416383,4.04576937748227e-06,2.44768449615068e-05,1
"ENSG00000197013.9",65356.9478913544,0.114679304510715,0.0663918402498258,0.0324895318428305,0.0648124948845574,0
"ENSG00000162877.12",2802.22532750602,3.34675804096735,0.222633412828267,3.41282006217469e-70,9.27958110399498e-68,1
"ENSG00000259699.2",1248.99396993045,0.289916024484197,0.224016601666341,0.151913929737439,0.233319284491257,1
"ENSG00000251775.1",374.316637176232,-0.243206109450939,0.250636118402233,0.263425721001807,0.364565902272489,1
"ENSG00000240522.1",1475.76527371516,1.27253421189817,0.173961919387696,0.000799161689397992,0.00267073611821915,1
"ENSG00000255200.1",4068.24777875728,1.24362954846989,0.121606153447377,0.566711307869943,0.661788374313994,1
"ENSG00000260213.5",6729.60775396419,-0.101224146643658,0.0871545688512886,0.258807429927081,0.359527758262186,0
"ENSG00000127993.15",97916.8834041823,-0.258715944628271,0.0845045511558105,0.0465952727295713,0.0876667040400971,1
"ENSG00000275055.1",9055.8858664364,-0.50251061942706,0.10459398688073,1.26810255058186e-06,8.5915756113874e-06,1
"ENSG00000165874.12",32251.5923125122,-0.116902830541974,0.105794366579005,1.44735467920858e-05,7.7001179633143e-05,0
"ENSG00000267692.1",578.816571044878,1.60614255804377,0.19002084272278,6.21365796660422e-18,1.45466631732701e-16,1
"ENSG00000154252.11",2550.79570246282,2.05447064997214,0.180245760962568,9.4509963113071e-31,4.42510549281283e-29,1
"ENSG00000224795.1",4523.2375682106,-0.0456356244609361,0.254531838124319,0.839359337321939,0.885263947433392,0
"ENSG00000275163.1",6713.40535947068,1.08750909438862,0.189098645569226,2.48912303259131e-09,2.69164008622524e-08,1
"ENSG00000222020.2",4251.15041132786,0.31724212189896,0.144183934676791,0.0215554296707094,0.0458927298876009,1
"ENSG00000254539.1",2237.06045751866,-0.207749014968742,0.127883654428298,0.0930973583429835,0.155251694604629,0
"ENSG00000227695.5",11011.5923005503,1.39898406332863,0.16186649368438,1.2927155928234e-18,3.15735990247169e-17,1
"ENSG00000272189.1",3856.04135975712,-0.0537643849206007,0.17723764079044,0.77992587259294,0.839279376915767,0
"ENSG00000116213.15",111415.937961242,-0.159098395181202,0.0604237215802312,0.0286263943072185,0.0583384925704631,0
"ENSG00000259425.5",1746.86058360235,1.30670857194893,0.282283959427316,8.57134332397497e-07,6.02798616813546e-06,1
"ENSG00000263823.1",11222.9906071052,0.0866683567409413,0.0959025987232063,0.326384786223175,0.431926992037914,0
"ENSG00000253671.1",2252.20397288156,-0.465321668193588,0.251569238083356,0.0327601424153588,0.0652139802443167,1
"ENSG00000187801.14",19143.30417735,0.676806651360509,0.145507858268375,1.55806573179518e-06,1.03632264766147e-05,1
"ENSG00000161640.15",11630.837595548,0.98124027434713,0.160089729419835,2.77421601029742e-10,3.42310043304495e-09,1
"ENSG00000164162.12",49168.6060300578,-0.0720964565706747,0.0545907390432388,0.180581558306217,0.26834621830535,0
"ENSG00000255337.1",3838.36976854782,-0.0516649092370832,0.150072021042662,0.723927951147369,0.794901279691229,0
"ENSG00000172971.7",1294.31993552617,-0.238311569714492,0.192182783303726,0.180674562402905,0.268430778427173,1
"ENSG00000273244.1",963.686548882351,0.715114298010283,0.254219412421749,0.00202910671712986,0.00599697228813341,1
"ENSG00000182923.16",135752.920927256,0.136176220592705,0.0524997069554893,0.00777466458970417,0.0191256409919821,0
"ENSG00000146063.18",277971.238151558,0.0760544346907828,0.0647530906893529,0.236815006641832,0.334592191190939,0
"ENSG00000256802.2",8524.20830805544,-0.764067674521042,0.182173429243931,6.95487480006931e-06,3.99180097883938e-05,1
"ENSG00000260469.2",12065.8022061202,0.328109312170553,0.175706332615686,0.04846973553653,0.0905592343396315,1
"ENSG00000196935.8",228860.257893722,-0.106919603242904,0.10674019624862,0.305754307912513,0.409827357662861,0
"ENSG00000232470.1",1200.62890516011,-0.269625578817399,0.143262340783653,0.0533768914567023,0.098047345465966,1
"ENSG00000235989.3",28698.0417824649,0.155787484317644,0.0821035865934758,0.0503477854865418,0.0934492000049572,0
"ENSG00000196172.9",51837.6507641849,0.684954448484548,0.155882982235995,5.16270557611592e-06,3.06127008517562e-05,1
"ENSG00000268970.1",3080.33590633821,-0.232924882746736,0.112744851253965,0.0366913021061162,0.0718480959592912,0
"ENSG00000108591.9",142538.052996723,-0.225025230430213,0.0976860408995455,0.0186299500217915,0.0404970826518773,0
"ENSG00000213714.1",1538.67533802807,3.52077406637134,0.187444890684432,4.55754417615949e-79,1.90471586976977e-76,1
"ENSG00000170584.10",159538.729766691,-0.271493374627394,0.0593279995971325,3.97717786296362e-06,2.4115247181989e-05,1
"ENSG00000078142.11",249798.222688093,0.0119257762618419,0.0557772847034584,0.829937721139789,0.878189914229312,0
"ENSG00000197857.13",56999.4348273154,0.190919840057217,0.0675529046951317,0.00142353048777825,0.00441415719266001,0
"ENSG00000184182.18",171554.076532443,-0.306678915953061,0.0706843739207058,1.14074361990006e-05,6.20943126239858e-05,1
"ENSG00000244184.1",1598.00721640586,-0.248800719188249,0.142549535644509,0.0688849570327358,0.121253857757958,1
"ENSG00000270083.1",1372.77939335609,-0.465444347729209,0.159442976100735,0.00201581392032121,0.00596393400023717,1
"ENSG00000232519.2",1167.24196151337,0.120063549826597,0.114669732580389,0.282239542589383,0.384729523867915,0
"ENSG00000132600.16",167111.733452742,-0.134021055048221,0.0540282244856155,0.102520856715569,0.168133907009445,0
"ENSG00000241983.3",302.954491737499,-0.267256722659212,0.29725861972067,0.27156008278267,0.373397182004466,1
"ENSG00000152457.17",38455.3168498796,0.439896280200468,0.0798410658394629,2.53302808837271e-08,2.34765412313739e-07,1
"ENSG00000163006.11",32265.9633257712,0.110280741955574,0.0958573125391787,0.155797340793267,0.23805242972393,0
"ENSG00000119283.15",105345.103794624,0.875479252772116,0.330829272538244,0.0025639525074284,0.00733933031299392,1
"ENSG00000164080.13",190163.059733773,-0.00117098207143329,0.0791427746184599,0.987746244264504,0.991392361154607,0
"ENSG00000009780.15",68381.6576392828,-0.123822436994729,0.0666365254247497,0.0607789048341904,0.109347761822226,0
"ENSG00000239500.2",3985.83024778575,0.116371406647319,0.154477806837085,0.416037661338469,0.521155525149121,0
"ENSG00000253203.6",5386.0857316482,1.05613255613818,0.113033148967786,3.75423964429035e-06,2.2874103750633e-05,1
"ENSG00000270890.1",2367.85440848,0.21573821859985,0.138321689971268,0.0999963616488237,0.164687870516723,0
